first_name,company_name,address,city,county,Phone1,phone,website,email,Tags,Year Founded
EngLuay,Alsoqour Group ,14Ramadan Street,Baghdad,Iraq,7711000788,7711000788,www.asg-solution.com,Eng.luaysaad@gmail.com,"
  Agriculture & Food     Cables    Communications    Companies Group    Concrete    Construction  Materials    Contracting    Electric Materials    Electricity    Elevators & Escalators    Engineering devices    Engineering offices    Furniture    General Trading    Investment    Laboratories    Medical Equipment & Supplies    Navigation Systems    Office Furnitur    Oil & Gas    Oil Equipment     Oil services    Pipeline    Spare parts    Storage   ",2004
9647827450010,Mexars,22,Baghdad,Iraq,,info@mexars.com,https://www.mexars.com,info@mexars.com,"
  Advertising    Cameras Surveillance & Alarms    Holding Exhibitions    Internet    IT    Protection and security    Services    Translator   ",2012
Mr Siamak Kalani,KARA SANAT TADBIR PAYA,No 870 15 St Andisheh Blvd Toos Industrial Estate Mashhad Iran,Baghdad,Iraq,+98 51 35413212,,www.karajet.com,commercial@karajet.com,"
  Heavy equipments    Oil Equipment     Pipeline    Pumps   ",1995
Abubakari,Seab Gems Ltd,Aicc,Tel Keppe,Iraq,2552050061,2552050061,www.seabgem.com,seabgemstones@yahoo.com,"
  Import and Export   ",2002
fejer taha,Haiman Trading Co,Street 100,Erbil,Iraq,7504214209,662643770,www.haiman-co.com,info@haiman-co.com,"
  Cameras Surveillance & Alarms    Commercial Agencies    Electric Appliances    Electric Materials    Electronics    Engineering devices    Fire System    IT    Laboratories    Services    Universities & Institutes   ",2007
ziad taha,Hoshang Shop,saitakan bazar karabaa,Erbil,Iraq,7504234352,662643770,,zaar7730@yahoo.com,"
  Cables    Cameras Surveillance & Alarms    Electric Appliances    Electric Materials    Electricity    Electronics    Engineering devices    Fire System    Laboratories    Safety tools    Universities & Institutes   ",2009
9647509134544,NAWAH Port Management , ,Basra,Iraq,9647509134544,,http://nawah.com/,noor.fadel@nawah.com ,"
  Import and Export    Logistic Services    Marine Services   ",2011
 Algerian Embassy, Algerian Embassy,Daoudi Sec  613,Baghdad,Iraq,1-5413824,543 4582,,mostafa97@hotmail.com,"
  Embassy & Consulates   ",2015
Armenia Embassy ,Armenia Embassy ,International Zone ,Baghdad,Iraq,+964-7808306424,,http://iraq.mfa.am,armiraqembassy@mfa.am,"
  Embassy & Consulates   ",2015
Australian Embassy,Australian Embassy,iraq,Baghdad,Iraq,+964-7809237565,,www.iraq.embassy.gov.au,austemb.baghdad@dfat.gov.au,"
  Embassy & Consulates   ",2015
Bahrain Embassy ,Bahrain Embassy ,Mansur,Baghdad,Iraq,+964-7904707561,,,baghdad.mission@mofo.gov.bh,"
  Embassy & Consulates   ",2015
Bangladesh Embassy ,Bangladesh Embassy ,Arassat,Baghdad,Iraq,+964-781457 0085,+964 1- 718 2395,,bangladoot.baghdad.dip@gmail.com,"
  Embassy & Consulates   ",2015
Brazilian Embassy,Brazilian Embassy,964 780 688 6106,Baghdad,Iraq,+964 780 688 6106,,www.embrairaq.com,brasemb.bagda@itamaraty.gov.br,"
  Embassy & Consulates   ",2015
British Embassy,British Embassy,international zone,Baghdad,Iraq,+964 7901926280,7901911684,http://www.gov.uk/world/iraq,britembbaghdad@fco.gov.uk,"
  Embassy & Consulates   ",2015
Canadian Embassy ,Canadian Embassy ,British Compound International Zone,Baghdad,Iraq,+964-7809262531,,www.canadainternational.gc. ca/jordan-jordanie,amman@international.gc.ca,"
  Embassy & Consulates   ",2015
Chinese Embassy ,Chinese Embassy ,Arasat,Baghdad,Iraq,+964-7901912304,,www.iq2.mofcom.gov.cn,iq@mofcom.gov.cn,"
  Embassy & Consulates   ",2015
Croatian Embassy,Croatian Embassy,iraq,Baghdad,Iraq,+964-7703689183,,,zagijasi@yahoo.com,"
  Embassy & Consulates   ",2015
Czech Of Republic,Czech Of Republic,Karez St,Erbil,Iraq,+964 66-2547983,,,,"
  Embassy & Consulates   ",2015
Czech Embassy ,Czech Embassy ,iraq,Baghdad,Iraq,+964-7901912411,7901909425,http://www.mzv.cz/baghdad/en,czech_embassy@centrum.cz,"
  Embassy & Consulates   ",2015
Egypt Consulate ,Egypt Consulate ,Waziran behind ministry of Religious affairs,Erbil,Iraq,+964- 66-2101730,consulate. erbil@mfs.gov.eg,www.mfs.gov.eg,consulate. erbil@mfs.gov.eg,"
  Embassy & Consulates   ",2015
Egyptian Embassy ,Egyptian Embassy ,Mansur ,Baghdad,Iraq,+964-771 052 4296,+964-1-776 5050,,egyemb.bag@hotmail.com ,"
  Embassy & Consulates   ",2015
Egyptian trade attach,Egyptian trade attach,Mansur,Baghdad,Iraq,+964-7703722904,7814166160,,baghdad@ecs.gov.eg ,"
  Embassy & Consulates   ",2015
French Embassy ,French Embassy ,Abu NawasDist 102 St 55 H7,Baghdad,Iraq,+964-1-7181976,7181996,,,"
  Embassy & Consulates   ",2015
German Embassy ,German Embassy ,iraq,Baghdad,Iraq,+964-7901922526,,http://www.irak.diplo.de,info@baghdad.diplo.de,"
  Embassy & Consulates   ",2015
Greek Embassy ,Greek Embassy ,iraq,Baghdad,Iraq,+964-7903642046,7801372165,,grcon.bag@mfa.gr,"
  Embassy & Consulates   ",2015
Jordanian Embassy ,Jordanian Embassy ,Green Zone,Baghdad,Iraq,+964-7812777667,7812331493,,baghdad@fm.gov.jo,"
  Embassy & Consulates   ",2015
Indonesian Embassy,Indonesian Embassy,iraq,Baghdad,Iraq,+964-7505174572,,www.kemlu.go.id/baghdad,baghdad.kbri@kemlu.go.id,"
  Embassy & Consulates   ",2015
Iranian Embassy,Iranian Embassy,iraq,Baghdad,Iraq,+964-7700055152,,http://dmr.ir/ar,rezazadeh.e@gmail.com,"
  Embassy & Consulates   ",2015
Italian Embassy,Italian Embassy,international zone,Baghdad,Iraq,+964-7801952388,7901934011,,ambasciata.baghdad@esteri.it,"
  Embassy & Consulates   ",2015
Japanese Embassy,Japanese Embassy,international zone,Baghdad,Iraq,+964-7704448209,,www.iraq.emb-japan.go.jp,,"
  Embassy & Consulates   ",2015
Indian Embassy  ,Indian Embassy  ,Adhamya,Baghdad,Iraq,+964-7704843244,,www.indeanembasybaghdad.in,,"
  Embassy & Consulates   ",2015
Spain Embassy  ,Spain Embassy  ,Mansur,Baghdad,Iraq,+964-7904782172,,,emb.baghdad@maec.es,"
  Embassy & Consulates   ",2015
Korean CommercialSectionEmbassy  of the Republic of Korea ,Korean CommercialSectionEmbassy  of the Republic of Korea ,iraq,Baghdad,Iraq,+964 7901650133,770 968 6776,www.kotra.or.kr,kotrairaq@hotmail.com,"
  Embassy & Consulates   ",2015
Korean Embassy ,Korean Embassy ,Jadriyah,Baghdad,Iraq,+964 7901650133,7709686776,,,"
  Embassy & Consulates   ",2015
Lebanese Embassy,Lebanese Embassy,iraq,Baghdad,Iraq,+964-7901333774,,,lebembbaghdad@yahoo.com,"
  Embassy & Consulates   ",2015
Netherland Embassy ,Netherland Embassy ,iraq,Baghdad,Iraq,+964-17782571,bag@minbuza.nl,http://Iraq.nlembassy.org,bag@minbuza.nl,"
  Embassy & Consulates   ",2015
Philippine Embassy,Philippine Embassy, Jadriyah,Baghdad,Iraq,+964 780 173 9900,,,,"
  Embassy & Consulates   ",2015
Poland Embassy ,Poland Embassy ,iraq,Baghdad,Iraq,+964-7902354765,7904824336,,ambaspol@tlen.pl,"
  Embassy & Consulates   ",2015
Kuwait Embassy ,Kuwait Embassy ,iraq,Baghdad,Iraq,964 7709977570,7709978646,,,"
  Embassy & Consulates   ",2015
Pakistan Embassy ,Pakistan Embassy ,iraq,Baghdad,Iraq,+964-7814145015,7400601001,,khawaja_saif@yahoo.com,"
  Embassy & Consulates   ",2015
Romanian Embassy,Romanian Embassy,Arassat,Baghdad,Iraq,+964-7903325404,+964-1-7782860,,ambrobagd@yahoo.com,"
  Embassy & Consulates   ",2015
Russian Embassy,Russian Embassy,Mansur,Baghdad,Iraq,+964 7901909674,7901105497,,rusiraq@mail.ru ,"
  Embassy & Consulates   ",2015
Serbian Embassy ,Serbian Embassy ,Jadriya,Baghdad,Iraq,+964 790 191 2534,+964 1 778 7887,,embsrbag@yahoo.com,"
  Embassy & Consulates   ",2015
Slovak Embassy ,Slovak Embassy ,Jadriyah,Baghdad,Iraq,+964-7901912397,7901915984,,emb.baghdad@mzv.sk,"
  Embassy & Consulates   ",2015
Sudan Embassy ,Sudan Embassy ,Mansur,Baghdad,Iraq,+964-1-5424889,sudembag@hotmail.com,,sudembag@hotmail.com,"
  Embassy & Consulates   ",2015
Swedish Consulate,Swedish Consulate,iraq,Erbil,Iraq,+964-7700459530,,,sweofficeerbil@gmail.com,"
  Embassy & Consulates   ",2015
Swedish Embassy ,Swedish Embassy ,iraq,Erbil,Iraq,9647700459530,+964-66-2642324,,sweofficeerbil@gmail.com,"
  Embassy & Consulates   ",2015
Syrian Embassy ,Syrian Embassy , Mansur,Baghdad,Iraq,+964-1-5435034,54350032,,syrem_bagh@yahoo.com,"
  Embassy & Consulates   ",2015
Turkey Consulate ,Turkey Consulate ,Gulan St,Erbil,Iraq,+964-66-2246233,consulate.erbil@mfa.gov.tr,,consulate.erbil@mfa.gov.tr,"
  Embassy & Consulates   ",2015
Turkish Embassy ,Turkish Embassy ,Waziriya,Baghdad,Iraq,+964-790 316 7581,,,bagdat@ekonomi.gov.tr,"
  Embassy & Consulates   ",2015
Tunisian Embassy ,Tunisian Embassy ,Mansur,Baghdad,Iraq,+964-790383 5341,7700098155,,,"
  Embassy & Consulates   ",2015
Ukraine Embassy,Ukraine Embassy,Mansur,Baghdad,Iraq,+964-7901757442,7703632918,,emb_iq@mfa.gov.ua,"
  Embassy & Consulates   ",2015
United Arab Emirates Embassy,United Arab Emirates Embassy,Green zone,Baghdad,Iraq,+964-7807144444,,,baghdad@mofa.gov.ae,"
  Embassy & Consulates   ",2015
Ashtti,Ashtti,karadasabaa qusoor sqashtti building,Baghdad,Iraq,+964-750-6888555,+964-7806888555,www.ashtti.com ,info@ashtti.com ,"
  Bathrooms Material   ",2015
Jason,American auto parts,Ankawa,Erbil,Iraq,7516939403,,https://www.facebook.com/Americanautopartserbil/,Cjason630@gmail.com,"
  Cars   ",1947
9647704447250,Al Taif Money Transfer,Karada Dakhil near Kahramana Sq 2nd Right St Al Taif Bldg,Baghdad,Iraq,9647704447250,,http://money.altaif.co/en/,info@altaifmt.com,"
  Exchange   ",2004
Iyad Hamam,AlBurhan Airways,Baghdad International Airport AlBurhan Street,Baghdad,Iraq,+964(0)7808837777,,http://www.alburhanairways.com,info@alburhanairways.com,"
  Airlines    Oil & Gas    Transport & Shipment   ",2014
9647504702588,GOLDEN SOZZANI TRADING LLC ,,Erbil,Iraq,9647509039888,9647504966778,www.mandangst@gmail.com,,"
  Companies Group    Rugs and Carpeting    Transport & Shipment   ",1997
firas farouk ,art light for genral trading,100,Erbil,Iraq,7711574111,,www.farook.me,sales@farook.me,"
  Crystal    Electric Materials    General Trading & Contracting    Lighting   ",2015
SOMA OFFICE,BAYAR ZAKHOY, ,Zakho,Iraq,7701500155,,https://m.facebook.com/OFFICESOMA/?ref=bookmarks,somaoffice@mail.com,"
  General Trading    Oil & Gas    Services   ",2006
Soma office,SOMA OFFICE ,Zakho trading coplex ,Zakho,Iraq,7701500155,627340754,,bayar@mail.com,"
  Banks    General Trading    Oil & Gas   ",2006
627340754,SOMA OFFICE, ,Zakho,Iraq,7701500155,627340754,https://m.facebook.com/OFFICESOMA/?ref=bookmarks,bayar@mail.com,"
  Agriculture & Food     Exchange    General Trading    Logistic Services    Oil & Gas   ",2006
Dr Mohammad Saleh Ibrahim Mohammad ,Dr Mohammad Saleh Ibrahim Mohammad,40,Erbil,Iraq,7510229473,,,dr.msm83@gmail.com,"
  Medical Centres   ",2015
 ,Dr Mohammad Saleh Ibrahim Mohammad,40,Erbil,Iraq,7510229473,,,dr.msm83@gmail.com,"
  Doctors   ",2015
7400016000,Orinet IT Solutions, ,Baghdad,Iraq,7400016000,,www.orinetiq.com,support@orinetiq.com,"
  Internet    IT   ",2003
7508278446,delta co, ,Erbil,Iraq,7508278446,9647515149267,www.deltamilk.net,deltaindustrial_companyerbil@yahoo.com,"
  Agriculture & Food    ",2011
MOHAMMED ALKAWAK,LEETANI Co sole agent of GEORG FISCHER GF IN IRAQ ,almansour,Baghdad,Iraq,7702763223,7400620285,,,"
  Consultancy    Contracting    Fire System    Plastic    Swimming Pools   ",1999
HAYDER Z SHAHADHA ,WHITEHAND GROUP LLC, ,Balad,Iraq,00964 780-118-9022,001 (586) 441-4757,www.whitehandgroup.com,info@whitehandgroup.com,"
  Air condition    Construction  Materials    Electric Materials    Embassy & Consulates    General Trading & Contracting    Generators    Iron    Office Furnitur    Oil & Gas    Transport & Shipment    Wood   ",2008
Akram AL Jammal,JMG International,Al Wehda area  street 62,Baghdad,Iraq,7733575289,7811249145,www.jmglimited.com,j.akram@jmglimited.com,"
  Electricity    Generators   ",2012
Zino Ziwar Ahmed Agha,MEDDENT Ltd Company ,Italian Village 1 Villa no 24A,Erbil,Iraq,9647714440414,,www.meddent-iraq.com ,contact@meddent-iraq.com,"
  Medical Equipment & Supplies   ",2015
Muhammad Anees,Uruguay Oil Field  Safety Equipment Supplies,Muroor St,Baghdad,Iraq,971506361302,97124458811,http://www.uruguaysafety.com,ursafety@emirates.net.ae,"
  Oil Equipment     Safety tools   ",1993
7735890601,CVNEW,Karada,Baghdad,Iraq,7735890601,7735890601,FB.COM/CVNEW,CVnew@outlook.com,"
  Advertising    Internet    Services    Various   ",2015
7728880303, Travel alnassaim , ,Erbil,Iraq,7728880303,,,nitc.iraq@gmail.com,"
  Airlines    Companies Group    Exchange    Tourism    Transport & Shipment   ",2015
Aram Ahmed,TWEET,100 meter street Italian Village,Erbil,Iraq,9647504487762,,,tweettravel6@gmail.com,"
  Tourism   ",2015
Dr Halder,Dr Halder Mohammed,Pirmam Road,Erbil,Iraq,9647504309649,,Www.facebook.com/halder.mohammed,Halder.mohammed@yahoo.com,"
  Doctors   ",1993
Mesut Akda,Research  Consultancy,Kasnazan Road,Erbil,Iraq,9647507793279,,www.nishresearch.com,info@nishresearch.com,"
  Consultancy   ",2009
7809290401,InfoTech Business Solution,,Baghdad,Iraq,7809290401,,,,"
  Computers    IT    Logistic Services    Services   ",2009
7717174050,Dar Business, ,Baghdad,Iraq,7818181456,,https://www.facebook.com/darbiziraq/,info@dar-biz.com,"
  Companies Group   ",2015
7506123312,Baghdad Marine Equipment, ,Baghdad,Iraq,7506123312,,www.baghdadmarine.com,baghdadmarine@yahoo.com,"
  Commercial Agencies    General Trading    Heavy equipments    Lubricants    Spare parts   ",2014
Mustafa Cengel,Yuppi Tatil Erbil,Beside Baqlani Mosque  Jawher Bapeer Str  Iskan  Irbil ,Erbil,Iraq,905323577843,2122302024,,vize@yuppitatil.com.tr,"
  Hotels   ",2012
Lara Saeed,BiteTech,Danielle Kassab St,Erbil,Iraq,9647718422180,,http://www.bite.tech/,lara@bite.tech,"
  Press & Magazines   ",2015
Teresa Wang,Array Electronic Co Ltd,Xishanqiao,Erbil,Iraq,86-25-52801556,86-25-52801556,http://www.array.com.cn/yke.htm,teresa@array.sh,"
  Electronics   ",1998
David Tannoutji,autobaba ,100M  Danial Kassab St,Erbil,Iraq,9647719945094,9647719945094,http://www.autobaba.com/en/,marketing@autobaba.com,"
  Cars   ",2015
David Tannourji,Qalato,100M  Danial Kassab St,Erbil,Iraq,9647719945094,9647719945094,http://qalato.com/,info@qalato.com,"
  Real Estate   ",2015
Muhannad Emad,Advanced Information and Communication Technology Solutions,AlKarada Almasbah intersection,Baghdad,Iraq,7728441010,7728441010,www.advicts.com,m.emad@advicts.com,"
  Cables    Computers    Contracting    Electricity    Engineering devices    Fire System    IT    Oil & Gas    Oil Equipment     Oil services    Safety tools    Spare parts   ",2007
EngAlaa Alrubaiy ,uloom altaqa co,62,Baghdad,Iraq,9647804724537,9647708031537,www.esg-iq.com,alaaesg@yahoo.com,"
  Contracting    Electric Appliances    Electric Materials    Electricity    Engineering devices    Factories    Generators    Lighting    Oil & Gas   ",2008
Eng Mustafa Georges,BEPP,Qushtapa Kirkuk old road,Erbil,Iraq,9647502020200,,www.beppco.com,info@beppco.com,"
  Agriculture & Food     Companies Group    Factories   ",2013
Chener Akreyi,Cyber Ward for cyber security services,English Village,Erbil,Iraq,7731787410,,http://www.cyber-ward.com,muhammed@cyber-ward.com,"
  IT   ",2015
Rahand,Moonline Travel  Tourism,Italian Village,Erbil,Iraq,9643680001,9643680002,www.moonlinetravel.com,info@moonlinetravel.com,"
  Airlines    Tourism   ",2010
ali,alihassan,iraq,Baghdad,Iraq,,ax_ax123@yahoo.com,,ax_ax123@yahoo.com,"
  Advertising    Agriculture & Food     Animals    Cars    Cement    Chemicals    Children    Cleaners    Companies Group    Dental Supplies    Embassy & Consulates   ",2012
7735890601,CVnew, ,Baghdad,Iraq,7735890601,7800579100,www.fb.com/CVnew,CVnew@outlook.com,"
  Advertising    Consultancy    Services   ",2015
Eason Chen ,Array Electronic Co Ltd,Oxford St ,Baghdad,Iraq,862552801556,,,eason@array.sh,"
  Electric Appliances    Electricity    Electronics    Factories    Import and Export   ",1998
AlRiyad Group Company for general trading Ltd,AlRiyad Group Company for general trading Ltd,Karrada Kharij near Uqba bin Nafi square ,Baghdad,Iraq,00964 782 707 2737,,www.alriyad.iq,info@alriyad.iq,"
  Companies Group    Lighting   ",1986
 Ahmed Fawzi ,CareLine Cosmetics and Care,12,Balad,Iraq,+964 7708 111787,+964 7708 111787,http://www.careline.com/,uaecareline@gmail.com,"
  Cosmetics   ",1982
hamody,poctraining,Ankawa ,Erbil,Iraq,9647511283040,9647709592695,,poc.training7@gmail.com,"
  IT   ",2012
behnamnejati1992gmailcom,behnam,NOROZIAN,Baghdad,Iraq,989193878931,,,behnam.nejati1992@gmail.com,"
  Agriculture & Food    ",0
Mohammed AlShimmery,Iraqi Engineering Group,AlMansour,Baghdad,Iraq,9647707812020,,www.iraqi-engineering.com,info@iraqi-engineering.com,"
  Commercial Agencies    Companies Group    Contracting    Electric Materials    Electricity    Fire System    General Trading    General Trading & Contracting    IT   ",2015
7700720231,Consultative Center for Development and Training, ,Amarah,Iraq,7700720231,,,info@ccdtiraq.com ,"
  Consultancy    Holding Exhibitions    Oil & Gas   ",2008
levent ozdem,levent,istanbul,Erbil,Iraq,905335799999,902163750068,www.cargolift.com.tr,info@cargolift.com.tr,"
  Cars    Elevators & Escalators    Heavy equipments   ",2007
Farin Rezaei,Varsan Sanat,Mirdamad,Baghdad,Iraq,989100656958,982122919587,http://www.ksdpco.com,varsazsanat@gmail.com,"
  Concrete    Construction  Materials   ",2006
9647503676485,E Marketing Brands,,Erbil,Iraq,9647503676485,,http://www.e-marketingbrands.com/,info@e-marketingbrands.com,"
  Advertising    Consultancy    Services   ",0
9647801424403,ALIMTIAZ  ALMUTAHIDA Excellence United Co,,Basra,Iraq,7801424403,7801424403,https://excellenceunited-iq.com/,h.alekabi@excellenceunited-iq.com,"
  Agriculture & Food     Airlines    Cameras Surveillance & Alarms    Cleaners & Services    Cleaning services    Companies Group    Contracting    General Trading    General Trading & Contracting    Hospitals    Import and Export    Logistic Services    Lubricants    Mineral Water    Oil & Gas    Oil Equipment     Oil services    Processing Hotels and restaura    Restaurants    Services    State Owned Ent. (SOE)    Transport & Shipment    Various   ",2008
4915774275640,VISA ERBIL KURDISTAN,60M,Erbil,Iraq,4915774275640,,visa-kurdistan.com,VISAERBIL2@GMAIL.COM,"
  Airlines    Consultancy    Services    Tourism   ",2014
Srood Kamal Abnas,Maximum Security Systems Trading Co Ltd,Sultan Muthafar Street,Erbil,Iraq,7504457821,,www.maximum-security.iq,srood.abbas@maximum-security.iq,"
  Cameras    Cameras Surveillance & Alarms    Fire System    IT    Logistic Services   ",2011
Sultan Haddad,Fastest Solutions Company,Iraq Baghdad Mansour district,Baghdad,Iraq,9647826404374,9647901909091,www.fastestsolutions-iraq.com,s.haddad@fastestsolutions-iraq.com,"
  Car Rental    Customs    Import and Export    Lawyers    Marine Services    Oil & Gas   ",2010
Ansar Ahmad,Somany Ceramics Limited,India,Basra,Iraq,919335141697,,www.somanyceramics.com,ansar2001@gmail.com,"
  Ceramics   ",1969
7801424403,Excellence United,,Basra,Iraq,7801424403,,http://www.excellenceunited-iq.com/,husseinalekabi@gmail.com,"
  Airlines    Cleaning services    Companies Group    Contracting    Hospitals    Logistic Services    Lubricants    Oil & Gas    Oil Equipment     Processing Hotels and restaura    Restaurants    Services    State Owned Ent. (SOE)    Tourism   ",2008
Qaiser,Zahrat AlOrchid , ,Baghdad,Iraq,7703800380,7822229500,http://www.orchidgroup-iraq.com,ceo@orchidgroup-iraq.com,"
  Tourism   ",2014
Saif Altaea,Alfa Pixel Digital Marketing  Design Studio,100 M st,Erbil,Iraq,7703085346,,www.alfapixel-iq.com,gm.erbil@qualityservice.com,"
  Advertising    Printing   ",2014
